StartTime,Date,Time,DataProvider,SettlementDate,SettlementPeriod,Price
10/04/2035 06:00,10/04/2035,06:00:00,APXMIDP,10/04/2035,13,-1.00
10/04/2035 06:30,10/04/2035,06:30:00,APXMIDP,10/04/2035,14,-1.00
10/04/2035 07:00,10/04/2035,07:00:00,APXMIDP,10/04/2035,15,-1.00
10/04/2035 07:30,10/04/2035,07:30:00,APXMIDP,10/04/2035,16,-1.00
10/04/2035 08:00,10/04/2035,08:00:00,APXMIDP,10/04/2035,17,-1.00
10/04/2035 08:30,10/04/2035,08:30:00,APXMIDP,10/04/2035,18,-1.00
10/04/2035 09:00,10/04/2035,09:00:00,APXMIDP,10/04/2035,19,-1.00
10/04/2035 09:30,10/04/2035,09:30:00,APXMIDP,10/04/2035,20,-1.00
10/04/2035 10:00,10/04/2035,10:00:00,APXMIDP,10/04/2035,21,-1.00
10/04/2035 10:30,10/04/2035,10:30:00,APXMIDP,10/04/2035,22,-1.00
10/04/2035 11:00,10/04/2035,11:00:00,APXMIDP,10/04/2035,23,-1.00
10/04/2035 11:30,10/04/2035,11:30:00,APXMIDP,10/04/2035,24,-1.00
10/04/2035 12:00,10/04/2035,12:00:00,APXMIDP,10/04/2035,25,-1.00
10/04/2035 12:30,10/04/2035,12:30:00,APXMIDP,10/04/2035,26,-1.00
10/04/2035 13:00,10/04/2035,13:00:00,APXMIDP,10/04/2035,27,-1.00
10/04/2035 13:30,10/04/2035,13:30:00,APXMIDP,10/04/2035,28,-1.00
10/04/2035 14:00,10/04/2035,14:00:00,APXMIDP,10/04/2035,29,-1.00
10/04/2035 14:30,10/04/2035,14:30:00,APXMIDP,10/04/2035,30,-1.00
10/04/2035 15:00,10/04/2035,15:00:00,APXMIDP,10/04/2035,31,-1.00
10/04/2035 15:30,10/04/2035,15:30:00,APXMIDP,10/04/2035,32,-1.00
10/04/2035 16:00,10/04/2035,16:00:00,APXMIDP,10/04/2035,33,-1.00
10/04/2035 16:30,10/04/2035,16:30:00,APXMIDP,10/04/2035,34,-1.00
10/04/2035 17:00,10/04/2035,17:00:00,APXMIDP,10/04/2035,35,-1.00
10/04/2035 17:30,10/04/2035,17:30:00,APXMIDP,10/04/2035,36,-1.00
10/04/2035 18:00,10/04/2035,18:00:00,APXMIDP,10/04/2035,37,0.00
10/04/2035 18:30,10/04/2035,18:30:00,APXMIDP,10/04/2035,38,0.00
10/04/2035 19:00,10/04/2035,19:00:00,APXMIDP,10/04/2035,39,0.00
10/04/2035 19:30,10/04/2035,19:30:00,APXMIDP,10/04/2035,40,0.00
10/04/2035 20:00,10/04/2035,20:00:00,APXMIDP,10/04/2035,41,0.00
10/04/2035 20:30,10/04/2035,20:30:00,APXMIDP,10/04/2035,42,0.00
10/04/2035 21:00,10/04/2035,21:00:00,APXMIDP,10/04/2035,43,0.00
10/04/2035 21:30,10/04/2035,21:30:00,APXMIDP,10/04/2035,44,0.00
10/04/2035 22:00,10/04/2035,22:00:00,APXMIDP,10/04/2035,45,0.00
10/04/2035 22:30,10/04/2035,22:30:00,APXMIDP,10/04/2035,46,0.00
10/04/2035 23:00,10/04/2035,23:00:00,APXMIDP,10/04/2035,47,0.00
10/04/2035 23:30,10/04/2035,23:30:00,APXMIDP,10/04/2035,48,0.00
11/04/2035 00:00,11/04/2035,00:00:00,APXMIDP,11/04/2035,1,0.00
11/04/2035 00:30,11/04/2035,00:30:00,APXMIDP,11/04/2035,2,0.00
11/04/2035 01:00,11/04/2035,01:00:00,APXMIDP,11/04/2035,3,0.00
11/04/2035 01:30,11/04/2035,01:30:00,APXMIDP,11/04/2035,4,0.00
11/04/2035 02:00,11/04/2035,02:00:00,APXMIDP,11/04/2035,5,0.00
11/04/2035 02:30,11/04/2035,02:30:00,APXMIDP,11/04/2035,6,0.00
11/04/2035 03:00,11/04/2035,03:00:00,APXMIDP,11/04/2035,7,0.00
11/04/2035 03:30,11/04/2035,03:30:00,APXMIDP,11/04/2035,8,0.00
11/04/2035 04:00,11/04/2035,04:00:00,APXMIDP,11/04/2035,9,0.00
11/04/2035 04:30,11/04/2035,04:30:00,APXMIDP,11/04/2035,10,0.00
11/04/2035 05:00,11/04/2035,05:00:00,APXMIDP,11/04/2035,11,0.00
11/04/2035 05:30,11/04/2035,05:30:00,APXMIDP,11/04/2035,12,0.00
11/04/2035 06:00,11/04/2035,06:00:00,APXMIDP,11/04/2035,13,0.00
11/04/2035 06:30,11/04/2035,06:30:00,APXMIDP,11/04/2035,14,0.00
11/04/2035 07:00,11/04/2035,07:00:00,APXMIDP,11/04/2035,15,0.00
11/04/2035 07:30,11/04/2035,07:30:00,APXMIDP,11/04/2035,16,0.00
11/04/2035 08:00,11/04/2035,08:00:00,APXMIDP,11/04/2035,17,0.00
11/04/2035 08:30,11/04/2035,08:30:00,APXMIDP,11/04/2035,18,0.00
11/04/2035 09:00,11/04/2035,09:00:00,APXMIDP,11/04/2035,19,0.00
11/04/2035 09:30,11/04/2035,09:30:00,APXMIDP,11/04/2035,20,0.00
11/04/2035 10:00,11/04/2035,10:00:00,APXMIDP,11/04/2035,21,0.00
11/04/2035 10:30,11/04/2035,10:30:00,APXMIDP,11/04/2035,22,0.00
11/04/2035 11:00,11/04/2035,11:00:00,APXMIDP,11/04/2035,23,0.00
11/04/2035 11:30,11/04/2035,11:30:00,APXMIDP,11/04/2035,24,0.00
11/04/2035 12:00,11/04/2035,12:00:00,APXMIDP,11/04/2035,25,0.00
11/04/2035 12:30,11/04/2035,12:30:00,APXMIDP,11/04/2035,26,0.00
11/04/2035 13:00,11/04/2035,13:00:00,APXMIDP,11/04/2035,27,0.00
11/04/2035 13:30,11/04/2035,13:30:00,APXMIDP,11/04/2035,28,0.00
11/04/2035 14:00,11/04/2035,14:00:00,APXMIDP,11/04/2035,29,0.00
11/04/2035 14:30,11/04/2035,14:30:00,APXMIDP,11/04/2035,30,0.00
11/04/2035 15:00,11/04/2035,15:00:00,APXMIDP,11/04/2035,31,0.00
11/04/2035 15:30,11/04/2035,15:30:00,APXMIDP,11/04/2035,32,0.00
11/04/2035 16:00,11/04/2035,16:00:00,APXMIDP,11/04/2035,33,0.00
11/04/2035 16:30,11/04/2035,16:30:00,APXMIDP,11/04/2035,34,0.00
11/04/2035 17:00,11/04/2035,17:00:00,APXMIDP,11/04/2035,35,0.00
11/04/2035 17:30,11/04/2035,17:30:00,APXMIDP,11/04/2035,36,0.00
11/04/2035 18:00,11/04/2035,18:00:00,APXMIDP,11/04/2035,37,0.00
11/04/2035 18:30,11/04/2035,18:30:00,APXMIDP,11/04/2035,38,0.00
11/04/2035 19:00,11/04/2035,19:00:00,APXMIDP,11/04/2035,39,0.90
11/04/2035 19:30,11/04/2035,19:30:00,APXMIDP,11/04/2035,40,0.00
11/04/2035 20:00,11/04/2035,20:00:00,APXMIDP,11/04/2035,41,0.45
11/04/2035 20:30,11/04/2035,20:30:00,APXMIDP,11/04/2035,42,0.00
11/04/2035 21:00,11/04/2035,21:00:00,APXMIDP,11/04/2035,43,0.00
11/04/2035 21:30,11/04/2035,21:30:00,APXMIDP,11/04/2035,44,2.69
11/04/2035 22:00,11/04/2035,22:00:00,APXMIDP,11/04/2035,45,0.00
11/04/2035 22:30,11/04/2035,22:30:00,APXMIDP,11/04/2035,46,0.00
11/04/2035 23:00,11/04/2035,23:00:00,APXMIDP,11/04/2035,47,0.00
11/04/2035 23:30,11/04/2035,23:30:00,APXMIDP,11/04/2035,48,0.00
12/04/2035 00:00,12/04/2035,00:00:00,APXMIDP,12/04/2035,1,0.00
12/04/2035 00:30,12/04/2035,00:30:00,APXMIDP,12/04/2035,2,0.00
12/04/2035 01:00,12/04/2035,01:00:00,APXMIDP,12/04/2035,3,2.69
12/04/2035 01:30,12/04/2035,01:30:00,APXMIDP,12/04/2035,4,0.00
12/04/2035 02:00,12/04/2035,02:00:00,APXMIDP,12/04/2035,5,0.00
12/04/2035 02:30,12/04/2035,02:30:00,APXMIDP,12/04/2035,6,0.00
12/04/2035 03:00,12/04/2035,03:00:00,APXMIDP,12/04/2035,7,0.00
12/04/2035 03:30,12/04/2035,03:30:00,APXMIDP,12/04/2035,8,0.00
12/04/2035 04:00,12/04/2035,04:00:00,APXMIDP,12/04/2035,9,0.00
12/04/2035 04:30,12/04/2035,04:30:00,APXMIDP,12/04/2035,10,0.00
12/04/2035 05:00,12/04/2035,05:00:00,APXMIDP,12/04/2035,11,0.00
12/04/2035 05:30,12/04/2035,05:30:00,APXMIDP,12/04/2035,12,2.24
12/04/2035 06:00,12/04/2035,06:00:00,APXMIDP,12/04/2035,13,0.00
12/04/2035 06:30,12/04/2035,06:30:00,APXMIDP,12/04/2035,14,0.00
12/04/2035 07:00,12/04/2035,07:00:00,APXMIDP,12/04/2035,15,0.00
12/04/2035 07:30,12/04/2035,07:30:00,APXMIDP,12/04/2035,16,0.00
12/04/2035 08:00,12/04/2035,08:00:00,APXMIDP,12/04/2035,17,0.00
12/04/2035 08:30,12/04/2035,08:30:00,APXMIDP,12/04/2035,18,0.00
12/04/2035 09:00,12/04/2035,09:00:00,APXMIDP,12/04/2035,19,0.00
12/04/2035 09:30,12/04/2035,09:30:00,APXMIDP,12/04/2035,20,0.00
12/04/2035 10:00,12/04/2035,10:00:00,APXMIDP,12/04/2035,21,0.00
12/04/2035 10:30,12/04/2035,10:30:00,APXMIDP,12/04/2035,22,0.00
12/04/2035 11:00,12/04/2035,11:00:00,APXMIDP,12/04/2035,23,0.00
12/04/2035 11:30,12/04/2035,11:30:00,APXMIDP,12/04/2035,24,0.00
12/04/2035 12:00,12/04/2035,12:00:00,APXMIDP,12/04/2035,25,0.00
12/04/2035 12:30,12/04/2035,12:30:00,APXMIDP,12/04/2035,26,0.00
12/04/2035 13:00,12/04/2035,13:00:00,APXMIDP,12/04/2035,27,0.00
12/04/2035 13:30,12/04/2035,13:30:00,APXMIDP,12/04/2035,28,0.00
12/04/2035 14:00,12/04/2035,14:00:00,APXMIDP,12/04/2035,29,0.00
12/04/2035 14:30,12/04/2035,14:30:00,APXMIDP,12/04/2035,30,0.00
12/04/2035 15:00,12/04/2035,15:00:00,APXMIDP,12/04/2035,31,0.00
12/04/2035 15:30,12/04/2035,15:30:00,APXMIDP,12/04/2035,32,0.00
12/04/2035 16:00,12/04/2035,16:00:00,APXMIDP,12/04/2035,33,0.00
12/04/2035 16:30,12/04/2035,16:30:00,APXMIDP,12/04/2035,34,0.00
12/04/2035 17:00,12/04/2035,17:00:00,APXMIDP,12/04/2035,35,0.00
12/04/2035 17:30,12/04/2035,17:30:00,APXMIDP,12/04/2035,36,0.00
12/04/2035 18:00,12/04/2035,18:00:00,APXMIDP,12/04/2035,37,0.00
12/04/2035 18:30,12/04/2035,18:30:00,APXMIDP,12/04/2035,38,0.00
12/04/2035 19:00,12/04/2035,19:00:00,APXMIDP,12/04/2035,39,0.00
12/04/2035 19:30,12/04/2035,19:30:00,APXMIDP,12/04/2035,40,0.00
12/04/2035 20:00,12/04/2035,20:00:00,APXMIDP,12/04/2035,41,0.00
12/04/2035 20:30,12/04/2035,20:30:00,APXMIDP,12/04/2035,42,0.00
12/04/2035 21:00,12/04/2035,21:00:00,APXMIDP,12/04/2035,43,0.00
12/04/2035 21:30,12/04/2035,21:30:00,APXMIDP,12/04/2035,44,0.00
12/04/2035 22:00,12/04/2035,22:00:00,APXMIDP,12/04/2035,45,0.00
12/04/2035 22:30,12/04/2035,22:30:00,APXMIDP,12/04/2035,46,0.00
12/04/2035 23:00,12/04/2035,23:00:00,APXMIDP,12/04/2035,47,0.00
12/04/2035 23:30,12/04/2035,23:30:00,APXMIDP,12/04/2035,48,0.00
13/04/2035 00:00,13/04/2035,00:00:00,APXMIDP,13/04/2035,1,0.00
13/04/2035 00:30,13/04/2035,00:30:00,APXMIDP,13/04/2035,2,0.00
13/04/2035 01:00,13/04/2035,01:00:00,APXMIDP,13/04/2035,3,0.00
13/04/2035 01:30,13/04/2035,01:30:00,APXMIDP,13/04/2035,4,0.00
13/04/2035 02:00,13/04/2035,02:00:00,APXMIDP,13/04/2035,5,0.00
13/04/2035 02:30,13/04/2035,02:30:00,APXMIDP,13/04/2035,6,0.00
13/04/2035 03:00,13/04/2035,03:00:00,APXMIDP,13/04/2035,7,0.00
13/04/2035 03:30,13/04/2035,03:30:00,APXMIDP,13/04/2035,8,0.00
13/04/2035 04:00,13/04/2035,04:00:00,APXMIDP,13/04/2035,9,0.00
13/04/2035 04:30,13/04/2035,04:30:00,APXMIDP,13/04/2035,10,0.00
13/04/2035 05:00,13/04/2035,05:00:00,APXMIDP,13/04/2035,11,0.00
13/04/2035 05:30,13/04/2035,05:30:00,APXMIDP,13/04/2035,12,0.00
13/04/2035 06:00,13/04/2035,06:00:00,APXMIDP,13/04/2035,13,0.00
13/04/2035 06:30,13/04/2035,06:30:00,APXMIDP,13/04/2035,14,0.00
13/04/2035 07:00,13/04/2035,07:00:00,APXMIDP,13/04/2035,15,0.00
13/04/2035 07:30,13/04/2035,07:30:00,APXMIDP,13/04/2035,16,0.00
13/04/2035 08:00,13/04/2035,08:00:00,APXMIDP,13/04/2035,17,0.00
13/04/2035 08:30,13/04/2035,08:30:00,APXMIDP,13/04/2035,18,0.00
13/04/2035 09:00,13/04/2035,09:00:00,APXMIDP,13/04/2035,19,0.00
13/04/2035 09:30,13/04/2035,09:30:00,APXMIDP,13/04/2035,20,0.00
13/04/2035 10:00,13/04/2035,10:00:00,APXMIDP,13/04/2035,21,0.00
13/04/2035 10:30,13/04/2035,10:30:00,APXMIDP,13/04/2035,22,0.00
13/04/2035 11:00,13/04/2035,11:00:00,APXMIDP,13/04/2035,23,0.00
13/04/2035 11:30,13/04/2035,11:30:00,APXMIDP,13/04/2035,24,0.00
13/04/2035 12:00,13/04/2035,12:00:00,APXMIDP,13/04/2035,25,0.00
13/04/2035 12:30,13/04/2035,12:30:00,APXMIDP,13/04/2035,26,0.00
13/04/2035 13:00,13/04/2035,13:00:00,APXMIDP,13/04/2035,27,0.00
13/04/2035 13:30,13/04/2035,13:30:00,APXMIDP,13/04/2035,28,0.00
13/04/2035 14:00,13/04/2035,14:00:00,APXMIDP,13/04/2035,29,0.00
13/04/2035 14:30,13/04/2035,14:30:00,APXMIDP,13/04/2035,30,0.00
13/04/2035 15:00,13/04/2035,15:00:00,APXMIDP,13/04/2035,31,0.00
13/04/2035 15:30,13/04/2035,15:30:00,APXMIDP,13/04/2035,32,0.00
13/04/2035 16:00,13/04/2035,16:00:00,APXMIDP,13/04/2035,33,0.00
13/04/2035 16:30,13/04/2035,16:30:00,APXMIDP,13/04/2035,34,0.00
13/04/2035 17:00,13/04/2035,17:00:00,APXMIDP,13/04/2035,35,0.00
13/04/2035 17:30,13/04/2035,17:30:00,APXMIDP,13/04/2035,36,0.00
13/04/2035 18:00,13/04/2035,18:00:00,APXMIDP,13/04/2035,37,0.00
13/04/2035 18:30,13/04/2035,18:30:00,APXMIDP,13/04/2035,38,0.00
13/04/2035 19:00,13/04/2035,19:00:00,APXMIDP,13/04/2035,39,0.00
13/04/2035 19:30,13/04/2035,19:30:00,APXMIDP,13/04/2035,40,0.00
13/04/2035 20:00,13/04/2035,20:00:00,APXMIDP,13/04/2035,41,0.00
13/04/2035 20:30,13/04/2035,20:30:00,APXMIDP,13/04/2035,42,0.00
13/04/2035 21:00,13/04/2035,21:00:00,APXMIDP,13/04/2035,43,0.00
13/04/2035 21:30,13/04/2035,21:30:00,APXMIDP,13/04/2035,44,0.00
13/04/2035 22:00,13/04/2035,22:00:00,APXMIDP,13/04/2035,45,0.00
13/04/2035 22:30,13/04/2035,22:30:00,APXMIDP,13/04/2035,46,0.00
13/04/2035 23:00,13/04/2035,23:00:00,APXMIDP,13/04/2035,47,0.00
13/04/2035 23:30,13/04/2035,23:30:00,APXMIDP,13/04/2035,48,0.00
14/04/2035 00:00,14/04/2035,00:00:00,APXMIDP,14/04/2035,1,0.00
14/04/2035 00:30,14/04/2035,00:30:00,APXMIDP,14/04/2035,2,0.00
14/04/2035 01:00,14/04/2035,01:00:00,APXMIDP,14/04/2035,3,0.00
14/04/2035 01:30,14/04/2035,01:30:00,APXMIDP,14/04/2035,4,0.00
14/04/2035 02:00,14/04/2035,02:00:00,APXMIDP,14/04/2035,5,0.00
14/04/2035 02:30,14/04/2035,02:30:00,APXMIDP,14/04/2035,6,0.00
14/04/2035 03:00,14/04/2035,03:00:00,APXMIDP,14/04/2035,7,0.00
14/04/2035 03:30,14/04/2035,03:30:00,APXMIDP,14/04/2035,8,0.00
14/04/2035 04:00,14/04/2035,04:00:00,APXMIDP,14/04/2035,9,0.00
14/04/2035 04:30,14/04/2035,04:30:00,APXMIDP,14/04/2035,10,0.00
14/04/2035 05:00,14/04/2035,05:00:00,APXMIDP,14/04/2035,11,0.00
14/04/2035 05:30,14/04/2035,05:30:00,APXMIDP,14/04/2035,12,0.00
14/04/2035 06:00,14/04/2035,06:00:00,APXMIDP,14/04/2035,13,0.00
14/04/2035 06:30,14/04/2035,06:30:00,APXMIDP,14/04/2035,14,0.00
14/04/2035 07:00,14/04/2035,07:00:00,APXMIDP,14/04/2035,15,0.00
14/04/2035 07:30,14/04/2035,07:30:00,APXMIDP,14/04/2035,16,0.00
14/04/2035 08:00,14/04/2035,08:00:00,APXMIDP,14/04/2035,17,0.00
14/04/2035 08:30,14/04/2035,08:30:00,APXMIDP,14/04/2035,18,0.00
14/04/2035 09:00,14/04/2035,09:00:00,APXMIDP,14/04/2035,19,-1.00
14/04/2035 09:30,14/04/2035,09:30:00,APXMIDP,14/04/2035,20,-1.00
14/04/2035 10:00,14/04/2035,10:00:00,APXMIDP,14/04/2035,21,-1.00
14/04/2035 10:30,14/04/2035,10:30:00,APXMIDP,14/04/2035,22,-1.00
14/04/2035 11:00,14/04/2035,11:00:00,APXMIDP,14/04/2035,23,-1.00
14/04/2035 11:30,14/04/2035,11:30:00,APXMIDP,14/04/2035,24,-1.00
14/04/2035 12:00,14/04/2035,12:00:00,APXMIDP,14/04/2035,25,-1.00
14/04/2035 12:30,14/04/2035,12:30:00,APXMIDP,14/04/2035,26,-1.00
14/04/2035 13:00,14/04/2035,13:00:00,APXMIDP,14/04/2035,27,-1.00
14/04/2035 13:30,14/04/2035,13:30:00,APXMIDP,14/04/2035,28,-1.00
14/04/2035 14:00,14/04/2035,14:00:00,APXMIDP,14/04/2035,29,-1.00
14/04/2035 14:30,14/04/2035,14:30:00,APXMIDP,14/04/2035,30,-1.00
14/04/2035 15:00,14/04/2035,15:00:00,APXMIDP,14/04/2035,31,-1.00
14/04/2035 15:30,14/04/2035,15:30:00,APXMIDP,14/04/2035,32,-1.00
14/04/2035 16:00,14/04/2035,16:00:00,APXMIDP,14/04/2035,33,-1.00
14/04/2035 16:30,14/04/2035,16:30:00,APXMIDP,14/04/2035,34,-1.00
14/04/2035 17:00,14/04/2035,17:00:00,APXMIDP,14/04/2035,35,-1.00
14/04/2035 17:30,14/04/2035,17:30:00,APXMIDP,14/04/2035,36,-1.00
14/04/2035 18:00,14/04/2035,18:00:00,APXMIDP,14/04/2035,37,-1.00
14/04/2035 18:30,14/04/2035,18:30:00,APXMIDP,14/04/2035,38,-1.00
14/04/2035 19:00,14/04/2035,19:00:00,APXMIDP,14/04/2035,39,-0.90
14/04/2035 19:30,14/04/2035,19:30:00,APXMIDP,14/04/2035,40,-0.90
14/04/2035 20:00,14/04/2035,20:00:00,APXMIDP,14/04/2035,41,-0.90
14/04/2035 20:30,14/04/2035,20:30:00,APXMIDP,14/04/2035,42,-0.90
14/04/2035 21:00,14/04/2035,21:00:00,APXMIDP,14/04/2035,43,-1.00
14/04/2035 21:30,14/04/2035,21:30:00,APXMIDP,14/04/2035,44,-1.00
14/04/2035 22:00,14/04/2035,22:00:00,APXMIDP,14/04/2035,45,-1.00
14/04/2035 22:30,14/04/2035,22:30:00,APXMIDP,14/04/2035,46,-1.00
14/04/2035 23:00,14/04/2035,23:00:00,APXMIDP,14/04/2035,47,-1.00
14/04/2035 23:30,14/04/2035,23:30:00,APXMIDP,14/04/2035,48,-1.00
15/04/2035 00:00,15/04/2035,00:00:00,APXMIDP,15/04/2035,1,-1.00
15/04/2035 00:30,15/04/2035,00:30:00,APXMIDP,15/04/2035,2,-1.00
15/04/2035 01:00,15/04/2035,01:00:00,APXMIDP,15/04/2035,3,-1.00
15/04/2035 01:30,15/04/2035,01:30:00,APXMIDP,15/04/2035,4,-1.00
15/04/2035 02:00,15/04/2035,02:00:00,APXMIDP,15/04/2035,5,-1.00
15/04/2035 02:30,15/04/2035,02:30:00,APXMIDP,15/04/2035,6,-1.00
15/04/2035 03:00,15/04/2035,03:00:00,APXMIDP,15/04/2035,7,-1.00
15/04/2035 03:30,15/04/2035,03:30:00,APXMIDP,15/04/2035,8,-1.00
15/04/2035 04:00,15/04/2035,04:00:00,APXMIDP,15/04/2035,9,-1.00
15/04/2035 04:30,15/04/2035,04:30:00,APXMIDP,15/04/2035,10,-1.00
15/04/2035 05:00,15/04/2035,05:00:00,APXMIDP,15/04/2035,11,-1.00
15/04/2035 05:30,15/04/2035,05:30:00,APXMIDP,15/04/2035,12,-1.00
15/04/2035 06:00,15/04/2035,06:00:00,APXMIDP,15/04/2035,13,-1.00
15/04/2035 06:30,15/04/2035,06:30:00,APXMIDP,15/04/2035,14,-1.00
15/04/2035 07:00,15/04/2035,07:00:00,APXMIDP,15/04/2035,15,-1.00
15/04/2035 07:30,15/04/2035,07:30:00,APXMIDP,15/04/2035,16,-1.00
15/04/2035 08:00,15/04/2035,08:00:00,APXMIDP,15/04/2035,17,-1.00
15/04/2035 08:30,15/04/2035,08:30:00,APXMIDP,15/04/2035,18,-1.00
15/04/2035 09:00,15/04/2035,09:00:00,APXMIDP,15/04/2035,19,-1.00
15/04/2035 09:30,15/04/2035,09:30:00,APXMIDP,15/04/2035,20,-1.00
15/04/2035 10:00,15/04/2035,10:00:00,APXMIDP,15/04/2035,21,-1.00
15/04/2035 10:30,15/04/2035,10:30:00,APXMIDP,15/04/2035,22,-1.00
15/04/2035 11:00,15/04/2035,11:00:00,APXMIDP,15/04/2035,23,-1.00
15/04/2035 11:30,15/04/2035,11:30:00,APXMIDP,15/04/2035,24,-1.00
15/04/2035 12:00,15/04/2035,12:00:00,APXMIDP,15/04/2035,25,-1.00
15/04/2035 12:30,15/04/2035,12:30:00,APXMIDP,15/04/2035,26,-1.00
15/04/2035 13:00,15/04/2035,13:00:00,APXMIDP,15/04/2035,27,-1.00
15/04/2035 13:30,15/04/2035,13:30:00,APXMIDP,15/04/2035,28,-1.00
15/04/2035 14:00,15/04/2035,14:00:00,APXMIDP,15/04/2035,29,-1.00
15/04/2035 14:30,15/04/2035,14:30:00,APXMIDP,15/04/2035,30,-1.00
15/04/2035 15:00,15/04/2035,15:00:00,APXMIDP,15/04/2035,31,-1.00
15/04/2035 15:30,15/04/2035,15:30:00,APXMIDP,15/04/2035,32,-1.00
15/04/2035 16:00,15/04/2035,16:00:00,APXMIDP,15/04/2035,33,-1.00
15/04/2035 16:30,15/04/2035,16:30:00,APXMIDP,15/04/2035,34,-1.00
15/04/2035 17:00,15/04/2035,17:00:00,APXMIDP,15/04/2035,35,-1.00
15/04/2035 17:30,15/04/2035,17:30:00,APXMIDP,15/04/2035,36,-1.00
15/04/2035 18:00,15/04/2035,18:00:00,APXMIDP,15/04/2035,37,-1.00
15/04/2035 18:30,15/04/2035,18:30:00,APXMIDP,15/04/2035,38,-1.00
15/04/2035 19:00,15/04/2035,19:00:00,APXMIDP,15/04/2035,39,0.00
15/04/2035 19:30,15/04/2035,19:30:00,APXMIDP,15/04/2035,40,0.00
15/04/2035 20:00,15/04/2035,20:00:00,APXMIDP,15/04/2035,41,0.00
15/04/2035 20:30,15/04/2035,20:30:00,APXMIDP,15/04/2035,42,0.00
15/04/2035 21:00,15/04/2035,21:00:00,APXMIDP,15/04/2035,43,0.00
15/04/2035 21:30,15/04/2035,21:30:00,APXMIDP,15/04/2035,44,0.00
15/04/2035 22:00,15/04/2035,22:00:00,APXMIDP,15/04/2035,45,0.00
15/04/2035 22:30,15/04/2035,22:30:00,APXMIDP,15/04/2035,46,0.00
15/04/2035 23:00,15/04/2035,23:00:00,APXMIDP,15/04/2035,47,0.00
15/04/2035 23:30,15/04/2035,23:30:00,APXMIDP,15/04/2035,48,0.00
16/04/2035 00:00,16/04/2035,00:00:00,APXMIDP,16/04/2035,1,0.00
16/04/2035 00:30,16/04/2035,00:30:00,APXMIDP,16/04/2035,2,0.00
16/04/2035 01:00,16/04/2035,01:00:00,APXMIDP,16/04/2035,3,0.00
16/04/2035 01:30,16/04/2035,01:30:00,APXMIDP,16/04/2035,4,0.00
16/04/2035 02:00,16/04/2035,02:00:00,APXMIDP,16/04/2035,5,0.00
16/04/2035 02:30,16/04/2035,02:30:00,APXMIDP,16/04/2035,6,0.00
16/04/2035 03:00,16/04/2035,03:00:00,APXMIDP,16/04/2035,7,0.00
16/04/2035 03:30,16/04/2035,03:30:00,APXMIDP,16/04/2035,8,0.00
16/04/2035 04:00,16/04/2035,04:00:00,APXMIDP,16/04/2035,9,0.00
16/04/2035 04:30,16/04/2035,04:30:00,APXMIDP,16/04/2035,10,0.00
16/04/2035 05:00,16/04/2035,05:00:00,APXMIDP,16/04/2035,11,0.00
16/04/2035 05:30,16/04/2035,05:30:00,APXMIDP,16/04/2035,12,0.00
16/04/2035 06:00,16/04/2035,06:00:00,APXMIDP,16/04/2035,13,0.00
16/04/2035 06:30,16/04/2035,06:30:00,APXMIDP,16/04/2035,14,0.00
16/04/2035 07:00,16/04/2035,07:00:00,APXMIDP,16/04/2035,15,0.00
16/04/2035 07:30,16/04/2035,07:30:00,APXMIDP,16/04/2035,16,0.00
16/04/2035 08:00,16/04/2035,08:00:00,APXMIDP,16/04/2035,17,0.00
16/04/2035 08:30,16/04/2035,08:30:00,APXMIDP,16/04/2035,18,0.00
16/04/2035 09:00,16/04/2035,09:00:00,APXMIDP,16/04/2035,19,0.00
16/04/2035 09:30,16/04/2035,09:30:00,APXMIDP,16/04/2035,20,0.00
16/04/2035 10:00,16/04/2035,10:00:00,APXMIDP,16/04/2035,21,0.00
16/04/2035 10:30,16/04/2035,10:30:00,APXMIDP,16/04/2035,22,0.00
16/04/2035 11:00,16/04/2035,11:00:00,APXMIDP,16/04/2035,23,0.00
16/04/2035 11:30,16/04/2035,11:30:00,APXMIDP,16/04/2035,24,0.00
16/04/2035 12:00,16/04/2035,12:00:00,APXMIDP,16/04/2035,25,0.00
16/04/2035 12:30,16/04/2035,12:30:00,APXMIDP,16/04/2035,26,0.00
16/04/2035 13:00,16/04/2035,13:00:00,APXMIDP,16/04/2035,27,0.00
16/04/2035 13:30,16/04/2035,13:30:00,APXMIDP,16/04/2035,28,0.00
16/04/2035 14:00,16/04/2035,14:00:00,APXMIDP,16/04/2035,29,0.00
16/04/2035 14:30,16/04/2035,14:30:00,APXMIDP,16/04/2035,30,0.00
16/04/2035 15:00,16/04/2035,15:00:00,APXMIDP,16/04/2035,31,0.00
16/04/2035 15:30,16/04/2035,15:30:00,APXMIDP,16/04/2035,32,0.00
16/04/2035 16:00,16/04/2035,16:00:00,APXMIDP,16/04/2035,33,0.00
16/04/2035 16:30,16/04/2035,16:30:00,APXMIDP,16/04/2035,34,0.00
16/04/2035 17:00,16/04/2035,17:00:00,APXMIDP,16/04/2035,35,0.00
16/04/2035 17:30,16/04/2035,17:30:00,APXMIDP,16/04/2035,36,0.00
16/04/2035 18:00,16/04/2035,18:00:00,APXMIDP,16/04/2035,37,0.00
16/04/2035 18:30,16/04/2035,18:30:00,APXMIDP,16/04/2035,38,0.00
16/04/2035 19:00,16/04/2035,19:00:00,APXMIDP,16/04/2035,39,0.00
