snapshot,Beauly,Peterhead,Errochty,Denny/Bonnybridge,Neilston,Strathaven,Torness,Eccles,Harker,Stella West,Penwortham,Deeside,Daines,Th. Marsh/Stocksbridge,Thornton/Drax/Eggborough,Keadby,Ratcliffe,Feckenham,Walpole,Bramford,Pelham,Sundon/East Claydon,Melksham,Bramley,London,Kemsley,Sellindge,Lovedean,S.W.Penisula
30/07/2035 10:00,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
30/07/2035 10:30,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716,86.205716
30/07/2035 11:00,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 11:30,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 12:00,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 12:30,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 13:00,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 13:30,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 14:00,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
30/07/2035 14:30,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885,74.82245885
